harness,kind,category,name,covered,our_equivalent,similar_to,decision,path,description
compound-engineering-plugin,skill,skills,dhh-rails-style,no,,,,plugins/compound-engineering/skills/dhh-rails-style/SKILL.md,"This skill should be used when writing Ruby and Rails code in DHH's distinctive 37signals style. It applies when writing Ruby code, Rails applications, creating models, controllers, or any Ruby file. Triggers on Ruby/Rails code generation, refactoring requests, code review, or when the user mentions DHH, 37signals, Basecamp, HEY, or Campfire style. Embodies REST purity, fat models, thin controllers, Current attributes, Hotwire patterns, and the ""clarity over cleverness"" philosophy."
compound-engineering-plugin,skill,skills,document-review,yes,skill:skills/document-review,,,plugins/compound-engineering/skills/document-review/SKILL.md,Review requirements or plan documents using parallel persona agents that surface role-specific issues. Use when a requirements document or plan document exists and the user wants to improve it.
compound-engineering-plugin,skill,skills,dspy-ruby,no,,,,plugins/compound-engineering/skills/dspy-ruby/SKILL.md,"Build type-safe LLM applications with DSPy.rb — Ruby's programmatic prompt framework with signatures, modules, agents, and optimization. Use when implementing predictable AI features, creating LLM signatures and modules, configuring language model providers, building agent systems with tools, optimizing prompts, or testing LLM-powered functionality in Ruby applications."
compound-engineering-plugin,skill,skills,every-style-editor,no,,,,plugins/compound-engineering/skills/every-style-editor/SKILL.md,"This skill should be used when reviewing or editing copy to ensure adherence to Every's style guide. It provides a systematic line-by-line review process for grammar, punctuation, mechanics, and style guide compliance."
compound-engineering-plugin,skill,skills,feature-video,no,,,,plugins/compound-engineering/skills/feature-video/SKILL.md,"Record a video walkthrough of a feature and add it to the PR description. Use when a PR needs a visual demo for reviewers, when the user asks to demo a feature, create a PR video, record a walkthrough, show what changed visually, or add a video to a pull request."
compound-engineering-plugin,skill,skills,frontend-design,no,,,,plugins/compound-engineering/skills/frontend-design/SKILL.md,"Build web interfaces with genuine design quality, not AI slop. Use for any frontend work - landing pages, web apps, dashboards, admin panels, components, interactive experiences. Activates for both greenfield builds and modifications to existing applications. Detects existing design systems and respects them. Covers composition, typography, color, motion, and copy. Verifies results via screenshots before declaring done."
compound-engineering-plugin,skill,skills,gemini-imagegen,no,,,,plugins/compound-engineering/skills/gemini-imagegen/SKILL.md,"This skill should be used when generating and editing images using the Gemini API (Nano Banana Pro). It applies when creating images from text prompts, editing existing images, applying style transfers, generating logos with text, creating stickers, product mockups, or any image generation/manipulation task. Supports text-to-image, image editing, multi-turn refinement, and composition from multiple reference images."
compound-engineering-plugin,skill,skills,git-clean-gone-branches,no,,,,plugins/compound-engineering/skills/git-clean-gone-branches/SKILL.md,"Clean up local branches whose remote tracking branch is gone. Use when the user says ""clean up branches"", ""delete gone branches"", ""prune local branches"", ""clean gone"", or wants to remove stale local branches that no longer exist on the remote. Also handles removing associated worktrees for branches that have them."
compound-engineering-plugin,skill,skills,git-commit,no,,,,plugins/compound-engineering/skills/git-commit/SKILL.md,"Create a git commit with a clear, value-communicating message. Use when the user says ""commit"", ""commit this"", ""save my changes"", ""create a commit"", or wants to commit staged or unstaged work. Produces well-structured commit messages that follow repo conventions when they exist, and defaults to conventional commit format otherwise."
compound-engineering-plugin,skill,skills,git-commit-push-pr,no,,,,plugins/compound-engineering/skills/git-commit-push-pr/SKILL.md,"Commit, push, and open a PR with an adaptive, value-first description. Use when the user says ""commit and PR"", ""push and open a PR"", ""ship this"", ""create a PR"", ""open a pull request"", ""commit push PR"", or wants to go from working changes to an open pull request in one step. Also use when the user says ""update the PR description"", ""refresh the PR description"", ""freshen the PR"", or wants to rewrite an existing PR description. Produces PR descriptions that scale in depth with the complexity of the change, avoiding cookie-cutter templates."
compound-engineering-plugin,skill,skills,git-worktree,no,,,,plugins/compound-engineering/skills/git-worktree/SKILL.md,"This skill manages Git worktrees for isolated parallel development. It handles creating, listing, switching, and cleaning up worktrees with a simple interactive interface, following KISS principles."
compound-engineering-plugin,skill,skills,lfg,no,,,,plugins/compound-engineering/skills/lfg/SKILL.md,Full autonomous engineering workflow
compound-engineering-plugin,skill,skills,onboarding,no,,,,plugins/compound-engineering/skills/onboarding/SKILL.md,"Generate or regenerate ONBOARDING.md to help new contributors understand a codebase. Use when the user asks to 'create onboarding docs', 'generate ONBOARDING.md', 'document this project for new developers', 'write onboarding documentation', 'vonboard', 'vonboarding', 'prepare this repo for a new contributor', 'refresh the onboarding doc', or 'update ONBOARDING.md'. Also use when someone needs to onboard a new team member and wants a written artifact, or when a codebase lacks onboarding documentation and the user wants to generate one."
compound-engineering-plugin,skill,skills,proof,no,,,,plugins/compound-engineering/skills/proof/SKILL.md,"Create, edit, comment on, and share markdown documents via Proof's web API and local bridge. Use when asked to ""proof"", ""share a doc"", ""create a proof doc"", ""comment on a document"", ""suggest edits"", ""review in proof"", or when given a proofeditor.ai URL."
compound-engineering-plugin,skill,skills,rclone,no,,,,plugins/compound-engineering/skills/rclone/SKILL.md,"Upload, sync, and manage files across cloud storage providers using rclone. Use when uploading files (images, videos, documents) to S3, Cloudflare R2, Backblaze B2, Google Drive, Dropbox, or any S3-compatible storage. Triggers on ""upload to S3"", ""sync to cloud"", ""rclone"", ""backup files"", ""upload video/image to bucket"", or requests to transfer files to remote storage."
compound-engineering-plugin,skill,skills,report-bug-ce,no,,,,plugins/compound-engineering/skills/report-bug-ce/SKILL.md,Report a bug in the compound-engineering plugin
compound-engineering-plugin,skill,skills,reproduce-bug,no,,,,plugins/compound-engineering/skills/reproduce-bug/SKILL.md,Systematically reproduce and investigate a bug from a GitHub issue. Use when the user provides a GitHub issue number or URL for a bug they want reproduced or investigated.
compound-engineering-plugin,skill,skills,resolve-pr-feedback,no,,,,plugins/compound-engineering/skills/resolve-pr-feedback/SKILL.md,"Resolve PR review feedback by evaluating validity and fixing issues in parallel. Use when addressing PR review comments, resolving review threads, or fixing code review feedback."
